# Time	a_winner	a_loosers
2.956000000000000227e+02 2.090469077494587680e+01 4.711318583932840864e-01
2.956100000000000136e+02 2.090568607629941766e+01 4.711043449804586114e-01
2.956200000000000045e+02 2.090668155007279694e+01 4.710768246705936413e-01
2.956299999999999955e+02 2.090767719631769239e+01 4.710492974615965722e-01
2.956399999999999864e+02 2.090867301508582443e+01 4.710217633513737456e-01
2.956499999999999773e+02 2.090966900642891702e+01 4.709942223378302817e-01
2.956600000000000250e+02 2.091066517039874029e+01 4.709666744188703014e-01
2.956700000000000159e+02 2.091166150704708926e+01 4.709391195923964823e-01
2.956800000000000068e+02 2.091265801642578737e+01 4.709115578563105031e-01
2.956899999999999977e+02 2.091365469858667936e+01 4.708839892085132095e-01
2.956999999999999886e+02 2.091465155358164907e+01 4.708564136469037265e-01
2.957099999999999795e+02 2.091564858146259809e+01 4.708288311693805128e-01
2.957200000000000273e+02 2.091664578228146709e+01 4.708012417738406397e-01
2.957300000000000182e+02 2.091764315609021807e+01 4.707736454581801233e-01
2.957400000000000091e+02 2.091864070294084144e+01 4.707460422202937034e-01
2.957500000000000000e+02 2.091963842288535602e+01 4.707184320580752313e-01
2.957599999999999909e+02 2.092063631597581264e+01 4.706908149694171151e-01
2.957699999999999818e+02 2.092163438226428696e+01 4.706631909522107637e-01
2.957799999999999727e+02 2.092263262180288308e+01 4.706355600043465315e-01
2.957900000000000205e+02 2.092363103464374063e+01 4.706079221237133292e-01
2.958000000000000114e+02 2.092462962083901346e+01 4.705802773081991797e-01
2.958100000000000023e+02 2.092562838044090157e+01 4.705526255556907178e-01
2.958199999999999932e+02 2.092662731350161920e+01 4.705249668640738014e-01
2.958299999999999841e+02 2.092762642007341611e+01 4.704973012312326230e-01
2.958399999999999750e+02 2.092862570020857405e+01 4.704696286550506534e-01
2.958500000000000227e+02 2.092962515395939249e+01 4.704419491334100312e-01
2.958600000000000136e+02 2.093062478137820293e+01 4.704142626641915625e-01
2.958700000000000045e+02 2.093162458251737235e+01 4.703865692452752767e-01
2.958799999999999955e+02 2.093262455742929973e+01 4.703588688745397040e-01
2.958899999999999864e+02 2.093362470616639115e+01 4.703311615498623199e-01
2.958999999999999773e+02 2.093462502878110243e+01 4.703034472691195456e-01
2.959100000000000250e+02 2.093562552532591425e+01 4.702757260301864140e-01
2.959200000000000159e+02 2.093662619585332862e+01 4.702479978309369590e-01
2.959300000000000068e+02 2.093762704041588307e+01 4.702202626692441600e-01
2.959399999999999977e+02 2.093862805906614710e+01 4.701925205429794974e-01
2.959499999999999886e+02 2.093962925185670088e+01 4.701647714500134523e-01
2.959599999999999795e+02 2.094063061884018140e+01 4.701370153882155067e-01
2.959700000000000273e+02 2.094163216006922568e+01 4.701092523554535885e-01
2.959800000000000182e+02 2.094263387559652756e+01 4.700814823495947925e-01
2.959900000000000091e+02 2.094363576547478800e+01 4.700537053685049371e-01
2.960000000000000000e+02 2.094463782975674349e+01 4.700259214100486194e-01
2.960099999999999909e+02 2.094564006849516602e+01 4.699981304720892705e-01
2.960199999999999818e+02 2.094664248174285248e+01 4.699703325524892117e-01
2.960299999999999727e+02 2.094764506955262107e+01 4.699425276491093761e-01
2.960400000000000205e+02 2.094864783197733615e+01 4.699147157598099755e-01
2.960500000000000114e+02 2.094965076906987278e+01 4.698868968824495562e-01
2.960600000000000023e+02 2.095065388088314862e+01 4.698590710148856653e-01
2.960699999999999932e+02 2.095165716747010265e+01 4.698312381549746286e-01
2.960799999999999841e+02 2.095266062888370584e+01 4.698033983005718284e-01
2.960899999999999750e+02 2.095366426517696112e+01 4.697755514495311480e-01
2.961000000000000227e+02 2.095466807640289630e+01 4.697476975997054160e-01
2.961100000000000136e+02 2.095567206261457471e+01 4.697198367489462956e-01
2.961200000000000045e+02 2.095667622386507745e+01 4.696919688951041172e-01
2.961299999999999955e+02 2.095768056020752468e+01 4.696640940360283789e-01
2.961399999999999864e+02 2.095868507169506501e+01 4.696362121695669689e-01
2.961499999999999773e+02 2.095968975838087189e+01 4.696083232935668317e-01
2.961600000000000250e+02 2.096069462031815434e+01 4.695804274058736905e-01
2.961700000000000159e+02 2.096169965756014619e+01 4.695525245043319362e-01
2.961800000000000068e+02 2.096270487016010975e+01 4.695246145867850163e-01
2.961899999999999977e+02 2.096371025817133926e+01 4.694966976510749901e-01
2.961999999999999886e+02 2.096471582164716807e+01 4.694687736950428070e-01
2.962099999999999795e+02 2.096572156064093662e+01 4.694408427165281394e-01
2.962200000000000273e+02 2.096672747520603153e+01 4.694129047133694943e-01
2.962300000000000182e+02 2.096773356539586786e+01 4.693849596834042681e-01
2.962400000000000091e+02 2.096873983126388552e+01 4.693570076244685807e-01
2.962500000000000000e+02 2.096974627286355641e+01 4.693290485343972196e-01
2.962599999999999909e+02 2.097075289024838440e+01 4.693010824110241952e-01
2.962699999999999818e+02 2.097175968347189823e+01 4.692731092521817415e-01
2.962799999999999727e+02 2.097276665258765860e+01 4.692451290557013710e-01
2.962900000000000205e+02 2.097377379764925465e+01 4.692171418194132082e-01
2.963000000000000114e+02 2.097478111871031103e+01 4.691891475411460455e-01
2.963100000000000023e+02 2.097578861582447018e+01 4.691611462187276760e-01
2.963199999999999932e+02 2.097679628904541715e+01 4.691331378499845051e-01
2.963299999999999841e+02 2.097780413842686542e+01 4.691051224327418279e-01
2.963399999999999750e+02 2.097881216402254978e+01 4.690770999648238848e-01
2.963500000000000227e+02 2.097982036588624055e+01 4.690490704440534175e-01
2.963600000000000136e+02 2.098082874407173648e+01 4.690210338682521130e-01
2.963700000000000045e+02 2.098183729863286828e+01 4.689929902352404367e-01
2.963799999999999955e+02 2.098284602962348799e+01 4.689649395428376333e-01
2.963899999999999864e+02 2.098385493709749738e+01 4.689368817888616703e-01
2.963999999999999773e+02 2.098486402110881244e+01 4.689088169711292942e-01
2.964100000000000250e+02 2.098587328171137756e+01 4.688807450874561966e-01
2.964200000000000159e+02 2.098688271895917268e+01 4.688526661356567371e-01
2.964300000000000068e+02 2.098789233290621326e+01 4.688245801135439983e-01
2.964399999999999977e+02 2.098890212360653607e+01 4.687964870189298972e-01
2.964499999999999886e+02 2.098991209111421341e+01 4.687683868496252404e-01
2.964599999999999795e+02 2.099092223548333891e+01 4.687402796034394470e-01
2.964700000000000273e+02 2.099193255676804881e+01 4.687121652781807701e-01
2.964800000000000182e+02 2.099294305502250424e+01 4.686840438716562418e-01
2.964900000000000091e+02 2.099395373030089473e+01 4.686559153816716727e-01
2.965000000000000000e+02 2.099496458265743826e+01 4.686277798060317079e-01
2.965099999999999909e+02 2.099597561214638830e+01 4.685996371425396601e-01
2.965199999999999818e+02 2.099698681882203033e+01 4.685714873889976761e-01
2.965299999999999727e+02 2.099799820273867113e+01 4.685433305432066264e-01
2.965400000000000205e+02 2.099900976395066010e+01 4.685151666029661044e-01
2.965500000000000114e+02 2.100002150251236444e+01 4.684869955660747043e-01
2.965600000000000023e+02 2.100103341847819394e+01 4.684588174303294661e-01
2.965699999999999932e+02 2.100204551190257263e+01 4.684306321935264861e-01
2.965799999999999841e+02 2.100305778283997427e+01 4.684024398534604727e-01
2.965899999999999750e+02 2.100407023134489037e+01 4.683742404079248578e-01
2.966000000000000227e+02 2.100508285747184800e+01 4.683460338547118518e-01
2.966100000000000136e+02 2.100609566127540973e+01 4.683178201916126659e-01
2.966200000000000045e+02 2.100710864281014878e+01 4.682895994164168463e-01
2.966299999999999955e+02 2.100812180213069169e+01 4.682613715269131616e-01
2.966399999999999864e+02 2.100913513929168630e+01 4.682331365208887708e-01
2.966499999999999773e+02 2.101014865434780887e+01 4.682048943961297782e-01
2.966600000000000250e+02 2.101116234735376764e+01 4.681766451504209559e-01
2.966700000000000159e+02 2.101217621836430638e+01 4.681483887815459100e-01
2.966800000000000068e+02 2.101319026743419727e+01 4.681201252872869145e-01
2.966899999999999977e+02 2.101420449461824091e+01 4.680918546654251333e-01
2.966999999999999886e+02 2.101521889997126991e+01 4.680635769137402313e-01
2.967099999999999795e+02 2.101623348354814880e+01 4.680352920300109854e-01
2.967200000000000273e+02 2.101724824540377057e+01 4.680070000120146179e-01
2.967300000000000182e+02 2.101826318559306372e+01 4.679787008575270746e-01
2.967400000000000091e+02 2.101927830417098519e+01 4.679503945643233576e-01
2.967500000000000000e+02 2.102029360119252033e+01 4.679220811301770810e-01
2.967599999999999909e+02 2.102130907671268290e+01 4.678937605528603605e-01
2.967699999999999818e+02 2.102232473078652930e+01 4.678654328301443122e-01
2.967799999999999727e+02 2.102334056346914082e+01 4.678370979597988866e-01
2.967900000000000205e+02 2.102435657481562359e+01 4.678087559395923689e-01
2.968000000000000114e+02 2.102537276488112639e+01 4.677804067672922672e-01
2.968100000000000023e+02 2.102638913372081575e+01 4.677520504406645352e-01
2.968199999999999932e+02 2.102740568138990085e+01 4.677236869574739053e-01
2.968299999999999841e+02 2.102842240794362283e+01 4.676953163154837778e-01
2.968399999999999750e+02 2.102943931343724415e+01 4.676669385124566092e-01
2.968500000000000227e+02 2.103045639792605925e+01 4.676385535461531351e-01
2.968600000000000136e+02 2.103147366146540520e+01 4.676101614143333141e-01
2.968700000000000045e+02 2.103249110411064038e+01 4.675817621147553838e-01
2.968799999999999955e+02 2.103350872591716225e+01 4.675533556451765271e-01
2.968899999999999864e+02 2.103452652694038605e+01 4.675249420033526504e-01
2.968999999999999773e+02 2.103554450723577318e+01 4.674965211870384940e-01
2.969100000000000250e+02 2.103656266685880638e+01 4.674680931939872996e-01
2.969200000000000159e+02 2.103758100586500746e+01 4.674396580219511987e-01
2.969300000000000068e+02 2.103859952430993019e+01 4.674112156686809350e-01
2.969399999999999977e+02 2.103961822224914258e+01 4.673827661319260862e-01
2.969499999999999886e+02 2.104063709973826946e+01 4.673543094094350092e-01
2.969599999999999795e+02 2.104165615683294988e+01 4.673258454989545618e-01
2.969700000000000273e+02 2.104267539358885841e+01 4.672973743982304917e-01
2.969800000000000182e+02 2.104369481006170872e+01 4.672688961050072143e-01
2.969900000000000091e+02 2.104471440630723578e+01 4.672404106170277571e-01
2.970000000000000000e+02 2.104573418238121008e+01 4.672119179320342597e-01
2.970099999999999909e+02 2.104675413833943765e+01 4.671834180477669740e-01
2.970199999999999818e+02 2.104777427423774583e+01 4.671549109619654305e-01
2.970299999999999727e+02 2.104879459013201171e+01 4.671263966723675498e-01
2.970400000000000205e+02 2.104981508607811946e+01 4.670978751767100312e-01
2.970500000000000114e+02 2.105083576213201013e+01 4.670693464727284083e-01
2.970600000000000023e+02 2.105185661834963895e+01 4.670408105581566605e-01
2.970699999999999932e+02 2.105287765478699669e+01 4.670122674307278232e-01
2.970799999999999841e+02 2.105389887150011319e+01 4.669837170881733224e-01
2.970899999999999750e+02 2.105492026854504672e+01 4.669551595282236400e-01
2.971000000000000227e+02 2.105594184597788043e+01 4.669265947486074819e-01
2.971100000000000136e+02 2.105696360385474009e+01 4.668980227470526656e-01
2.971200000000000045e+02 2.105798554223177987e+01 4.668694435212856209e-01
2.971299999999999955e+02 2.105900766116518241e+01 4.668408570690313897e-01
2.971399999999999864e+02 2.106002996071116229e+01 4.668122633880137928e-01
2.971499999999999773e+02 2.106105244092597673e+01 4.667836624759553188e-01
2.971600000000000250e+02 2.106207510186589360e+01 4.667550543305772348e-01
2.971700000000000159e+02 2.106309794358723764e+01 4.667264389495992538e-01
2.971800000000000068e+02 2.106412096614635487e+01 4.666978163307401450e-01
2.971899999999999977e+02 2.106514416959961622e+01 4.666691864717171234e-01
2.971999999999999886e+02 2.106616755400343521e+01 4.666405493702461826e-01
2.972099999999999795e+02 2.106719111941425382e+01 4.666119050240419841e-01
2.972200000000000273e+02 2.106821486588854953e+01 4.665832534308179680e-01
2.972300000000000182e+02 2.106923879348282114e+01 4.665545945882861867e-01
2.972400000000000091e+02 2.107026290225361720e+01 4.665259284941572493e-01
2.972500000000000000e+02 2.107128719225750402e+01 4.664972551461408212e-01
2.972599999999999909e+02 2.107231166355108698e+01 4.664685745419449026e-01
2.972699999999999818e+02 2.107333631619100345e+01 4.664398866792762721e-01
2.972799999999999727e+02 2.107436115023391920e+01 4.664111915558406540e-01
2.972900000000000205e+02 2.107538616573653911e+01 4.663824891693419405e-01
2.973000000000000114e+02 2.107641136275559646e+01 4.663537795174832468e-01
2.973100000000000023e+02 2.107743674134786005e+01 4.663250625979660224e-01
2.973199999999999932e+02 2.107846230157012002e+01 4.662963384084905516e-01
2.973299999999999841e+02 2.107948804347921623e+01 4.662676069467556195e-01
2.973399999999999750e+02 2.108051396713201342e+01 4.662388682104590121e-01
2.973500000000000227e+02 2.108154007258540830e+01 4.662101221972968501e-01
2.973600000000000136e+02 2.108256635989632954e+01 4.661813689049641440e-01
2.973700000000000045e+02 2.108359282912173427e+01 4.661526083311546831e-01
2.973799999999999955e+02 2.108461948031862221e+01 4.661238404735604246e-01
2.973899999999999864e+02 2.108564631354402508e+01 4.660950653298726598e-01
2.973999999999999773e+02 2.108667332885499945e+01 4.660662828977808481e-01
2.974100000000000250e+02 2.108770052630863745e+01 4.660374931749734495e-01
2.974200000000000159e+02 2.108872790596207025e+01 4.660086961591373145e-01
2.974300000000000068e+02 2.108975546787245747e+01 4.659798918479580720e-01
2.974399999999999977e+02 2.109078321209698359e+01 4.659510802391201856e-01
2.974499999999999886e+02 2.109181113869287927e+01 4.659222613303065641e-01
2.974599999999999795e+02 2.109283924771740715e+01 4.658934351191989509e-01
2.974700000000000273e+02 2.109386753922785118e+01 4.658646016034774240e-01
2.974800000000000182e+02 2.109489601328154151e+01 4.658357607808211731e-01
2.974900000000000091e+02 2.109592466993582960e+01 4.658069126489078338e-01
2.975000000000000000e+02 2.109695350924811308e+01 4.657780572054135426e-01
2.975099999999999909e+02 2.109798253127581091e+01 4.657491944480134372e-01
2.975199999999999818e+02 2.109901173607637759e+01 4.657203243743811005e-01
2.975299999999999727e+02 2.110004112370730667e+01 4.656914469821886171e-01
2.975400000000000205e+02 2.110107069422612724e+01 4.656625622691070721e-01
2.975500000000000114e+02 2.110210044769038973e+01 4.656336702328060517e-01
2.975600000000000023e+02 2.110313038415768006e+01 4.656047708709536437e-01
2.975699999999999932e+02 2.110416050368563390e+01 4.655758641812169918e-01
2.975799999999999841e+02 2.110519080633189759e+01 4.655469501612614081e-01
2.975899999999999750e+02 2.110622129215416010e+01 4.655180288087510942e-01
2.976000000000000227e+02 2.110725196121015301e+01 4.654891001213489754e-01
2.976100000000000136e+02 2.110828281355762570e+01 4.654601640967165332e-01
2.976200000000000045e+02 2.110931384925437015e+01 4.654312207325136952e-01
2.976299999999999955e+02 2.111034506835821745e+01 4.654022700263994450e-01
2.976399999999999864e+02 2.111137647092701641e+01 4.653733119760311010e-01
2.976499999999999773e+02 2.111240805701866208e+01 4.653443465790647604e-01
2.976600000000000250e+02 2.111343982669107433e+01 4.653153738331549660e-01
2.976700000000000159e+02 2.111447178000221570e+01 4.652863937359550950e-01
2.976800000000000068e+02 2.111550391701007356e+01 4.652574062851172476e-01
2.976899999999999977e+02 2.111653623777268152e+01 4.652284114782919699e-01
2.976999999999999886e+02 2.111756874234809445e+01 4.651994093131284758e-01
2.977099999999999795e+02 2.111860143079439922e+01 4.651703997872745910e-01
2.977200000000000273e+02 2.111963430316973245e+01 4.651413828983768650e-01
2.977300000000000182e+02 2.112066735953225205e+01 4.651123586440804036e-01
2.977400000000000091e+02 2.112170059994014792e+01 4.650833270220289806e-01
2.977500000000000000e+02 2.112273402445165260e+01 4.650542880298649817e-01
2.977599999999999909e+02 2.112376763312502703e+01 4.650252416652296272e-01
2.977699999999999818e+02 2.112480142601856770e+01 4.649961879257621944e-01
2.977799999999999727e+02 2.112583540319060305e+01 4.649671268091012388e-01
2.977900000000000205e+02 2.112686956469949706e+01 4.649380583128835398e-01
2.978000000000000114e+02 2.112790391060364925e+01 4.649089824347447664e-01
2.978100000000000023e+02 2.112893844096149110e+01 4.648798991723188667e-01
2.978199999999999932e+02 2.112997315583148961e+01 4.648508085232387343e-01
2.978299999999999841e+02 2.113100805527214021e+01 4.648217104851357639e-01
2.978399999999999750e+02 2.113204313934198808e+01 4.647926050556398514e-01
2.978500000000000227e+02 2.113307840809959259e+01 4.647634922323797269e-01
2.978600000000000136e+02 2.113411386160355931e+01 4.647343720129825106e-01
2.978700000000000045e+02 2.113514949991252223e+01 4.647052443950741574e-01
2.978799999999999955e+02 2.113618532308515796e+01 4.646761093762791228e-01
2.978899999999999864e+02 2.113722133118017155e+01 4.646469669542204750e-01
2.978999999999999773e+02 2.113825752425629645e+01 4.646178171265197832e-01
2.979100000000000250e+02 2.113929390237231587e+01 4.645886598907974507e-01
2.979200000000000159e+02 2.114033046558703433e+01 4.645594952446723824e-01
2.979300000000000068e+02 2.114136721395929541e+01 4.645303231857619841e-01
2.979399999999999977e+02 2.114240414754797825e+01 4.645011437116825515e-01
2.979499999999999886e+02 2.114344126641199395e+01 4.644719568200486037e-01
2.979599999999999795e+02 2.114447857061028913e+01 4.644427625084734945e-01
2.979700000000000273e+02 2.114551606020184238e+01 4.644135607745693561e-01
2.979800000000000182e+02 2.114655373524567139e+01 4.643843516159465445e-01
2.979900000000000091e+02 2.114759159580082937e+01 4.643551350302141389e-01
2.980000000000000000e+02 2.114862964192639794e+01 4.643259110149798308e-01
2.980099999999999909e+02 2.114966787368149781e+01 4.642966795678500902e-01
2.980199999999999818e+02 2.115070629112528167e+01 4.642674406864297776e-01
2.980299999999999727e+02 2.115174489431694127e+01 4.642381943683222545e-01
2.980400000000000205e+02 2.115278368331570391e+01 4.642089406111297722e-01
2.980500000000000114e+02 2.115382265818082175e+01 4.641796794124529169e-01
2.980600000000000023e+02 2.115486181897158957e+01 4.641504107698912196e-01
2.980699999999999932e+02 2.115590116574733770e+01 4.641211346810422134e-01
2.980799999999999841e+02 2.115694069856743198e+01 4.640918511435024874e-01
2.980899999999999750e+02 2.115798041749126668e+01 4.640625601548671875e-01
2.981000000000000227e+02 2.115902032257827869e+01 4.640332617127296277e-01
2.981100000000000136e+02 2.116006041388793335e+01 4.640039558146824006e-01
2.981200000000000045e+02 2.116110069147973149e+01 4.639746424583159889e-01
2.981299999999999955e+02 2.116214115541321661e+01 4.639453216412199876e-01
2.981399999999999864e+02 2.116318180574796415e+01 4.639159933609822151e-01
2.981499999999999773e+02 2.116422264254357799e+01 4.638866576151892129e-01
2.981600000000000250e+02 2.116526366585970464e+01 4.638573144014260796e-01
2.981700000000000159e+02 2.116630487575601549e+01 4.638279637172765812e-01
2.981800000000000068e+02 2.116734627229223520e+01 4.637986055603229296e-01
2.981899999999999977e+02 2.116838785552810975e+01 4.637692399281458933e-01
2.981999999999999886e+02 2.116942962552342067e+01 4.637398668183249084e-01
2.982099999999999795e+02 2.117047158233798854e+01 4.637104862284380236e-01
2.982200000000000273e+02 2.117151372603167658e+01 4.636810981560616218e-01
2.982300000000000182e+02 2.117255605666436935e+01 4.636517025987709761e-01
2.982400000000000091e+02 2.117359857429598691e+01 4.636222995541396386e-01
2.982500000000000000e+02 2.117464127898650617e+01 4.635928890197399954e-01
2.982599999999999909e+02 2.117568417079591114e+01 4.635634709931426567e-01
2.982699999999999818e+02 2.117672724978423915e+01 4.635340454719171777e-01
2.982799999999999727e+02 2.117777051601156302e+01 4.635046124536312817e-01
2.982900000000000205e+02 2.117881396953797690e+01 4.634751719358516375e-01
2.983000000000000114e+02 2.117985761042363180e+01 4.634457239161431374e-01
2.983100000000000023e+02 2.118090143872868936e+01 4.634162683920695081e-01
2.983199999999999932e+02 2.118194545451337518e+01 4.633868053611929216e-01
2.983299999999999841e+02 2.118298965783792198e+01 4.633573348210739962e-01
2.983399999999999750e+02 2.118403404876261931e+01 4.633278567692720173e-01
2.983500000000000227e+02 2.118507862734778513e+01 4.632983712033449386e-01
2.983600000000000136e+02 2.118612339365377295e+01 4.632688781208489925e-01
2.983700000000000045e+02 2.118716834774097180e+01 4.632393775193391350e-01
2.983799999999999955e+02 2.118821348966980977e+01 4.632098693963688230e-01
2.983899999999999864e+02 2.118925881950074341e+01 4.631803537494900702e-01
2.983999999999999773e+02 2.119030433729427543e+01 4.631508305762533917e-01
2.984100000000000250e+02 2.119135004311093695e+01 4.631212998742079701e-01
2.984200000000000159e+02 2.119239593701129820e+01 4.630917616409013782e-01
2.984300000000000068e+02 2.119344201905595781e+01 4.630622158738798566e-01
2.984399999999999977e+02 2.119448828930556772e+01 4.630326625706881472e-01
2.984499999999999886e+02 2.119553474782080116e+01 4.630031017288695483e-01
2.984599999999999795e+02 2.119658139466237401e+01 4.629735333459656377e-01
2.984700000000000273e+02 2.119762822989103057e+01 4.629439574195170493e-01
2.984800000000000182e+02 2.119867525356755777e+01 4.629143739470623631e-01
2.984900000000000091e+02 2.119972246575278518e+01 4.628847829261391600e-01
2.985000000000000000e+02 2.120076986650756723e+01 4.628551843542834110e-01
2.985099999999999909e+02 2.120181745589280098e+01 4.628255782290295883e-01
2.985199999999999818e+02 2.120286523396941192e+01 4.627959645479105544e-01
2.985299999999999727e+02 2.120391320079837882e+01 4.627663433084579503e-01
2.985400000000000205e+02 2.120496135644069824e+01 4.627367145082017519e-01
2.985500000000000114e+02 2.120600970095740578e+01 4.627070781446704917e-01
2.985600000000000023e+02 2.120705823440958682e+01 4.626774342153915365e-01
2.985699999999999932e+02 2.120810695685835867e+01 4.626477827178901436e-01
2.985799999999999841e+02 2.120915586836486000e+01 4.626181236496906823e-01
2.985899999999999750e+02 2.121020496899028629e+01 4.625884570083156899e-01
2.986000000000000227e+02 2.121125425879585791e+01 4.625587827912865380e-01
2.986100000000000136e+02 2.121230373784283785e+01 4.625291009961227107e-01
2.986200000000000045e+02 2.121335340619251753e+01 4.624994116203425265e-01
2.986299999999999955e+02 2.121440326390623454e+01 4.624697146614626386e-01
2.986399999999999864e+02 2.121545331104535492e+01 4.624400101169983679e-01
2.986499999999999773e+02 2.121650354767129087e+01 4.624102979844634809e-01
2.986600000000000250e+02 2.121755397384548303e+01 4.623805782613701343e-01
2.986700000000000159e+02 2.121860458962941820e+01 4.623508509452291526e-01
2.986800000000000068e+02 2.121965539508460807e+01 4.623211160335498060e-01
2.986899999999999977e+02 2.122070639027260697e+01 4.622913735238398103e-01
2.986999999999999886e+02 2.122175757525500828e+01 4.622616234136054936e-01
2.987099999999999795e+02 2.122280895009344093e+01 4.622318657003516851e-01
2.987200000000000273e+02 2.122386051484956937e+01 4.622021003815816598e-01
2.987300000000000182e+02 2.122491226958509714e+01 4.621723274547971383e-01
2.987400000000000091e+02 2.122596421436176328e+01 4.621425469174984535e-01
2.987500000000000000e+02 2.122701634924134595e+01 4.621127587671844394e-01
2.987599999999999909e+02 2.122806867428565525e+01 4.620829630013523204e-01
2.987699999999999818e+02 2.122912118955654748e+01 4.620531596174978217e-01
2.987799999999999727e+02 2.123017389511591091e+01 4.620233486131153366e-01
2.987900000000000205e+02 2.123122679102566579e+01 4.619935299856974820e-01
2.988000000000000114e+02 2.123227987734777855e+01 4.619637037327356532e-01
2.988100000000000023e+02 2.123333315414425471e+01 4.619338698517195252e-01
2.988199999999999932e+02 2.123438662147712819e+01 4.619040283401372182e-01
2.988299999999999841e+02 2.123544027940847201e+01 4.618741791954756315e-01
2.988399999999999750e+02 2.123649412800039826e+01 4.618443224152197768e-01
2.988500000000000227e+02 2.123754816731506168e+01 4.618144579968534447e-01
2.988600000000000136e+02 2.123860239741464540e+01 4.617845859378587603e-01
2.988700000000000045e+02 2.123965681836137520e+01 4.617547062357162946e-01
2.988799999999999955e+02 2.124071143021751951e+01 4.617248188879052861e-01
2.988899999999999864e+02 2.124176623304537515e+01 4.616949238919032528e-01
2.988999999999999773e+02 2.124282122690727448e+01 4.616650212451862689e-01
2.989100000000000250e+02 2.124387641186560316e+01 4.616351109452290213e-01
2.989200000000000159e+02 2.124493178798277171e+01 4.616051929895043093e-01
2.989300000000000068e+02 2.124598735532122618e+01 4.615752673754838220e-01
2.989399999999999977e+02 2.124704314397169469e+01 4.615453328930986809e-01
2.989499999999999886e+02 2.124809912393466860e+01 4.615153907487105078e-01
2.989599999999999795e+02 2.124915529527269342e+01 4.614854409397875501e-01
2.989700000000000273e+02 2.125021165804833601e+01 4.614554834637962788e-01
2.989800000000000182e+02 2.125126821232422003e+01 4.614255183182015552e-01
2.989900000000000091e+02 2.125232495816298695e+01 4.613955455004666861e-01
2.990000000000000000e+02 2.125338189562732794e+01 4.613655650080537574e-01
2.990099999999999909e+02 2.125443902477997327e+01 4.613355768384230782e-01
2.990199999999999818e+02 2.125549634568368162e+01 4.613055809890335146e-01
2.990299999999999727e+02 2.125655385840125788e+01 4.612755774573421563e-01
2.990400000000000205e+02 2.125761156299554955e+01 4.612455662408047052e-01
2.990500000000000114e+02 2.125866945952943610e+01 4.612155473368752534e-01
2.990600000000000023e+02 2.125972754806584319e+01 4.611855207430061165e-01
2.990699999999999932e+02 2.126078582866772138e+01 4.611554864566484446e-01
2.990799999999999841e+02 2.126184430139807091e+01 4.611254444752518333e-01
2.990899999999999750e+02 2.126290296631992760e+01 4.610953947962638244e-01
2.991000000000000227e+02 2.126396182349634856e+01 4.610653374171313490e-01
2.991100000000000136e+02 2.126502087299045485e+01 4.610352723352991733e-01
2.991200000000000045e+02 2.126608011486539596e+01 4.610051995482102871e-01
2.991299999999999955e+02 2.126713954918434268e+01 4.609751190533069032e-01
2.991399999999999864e+02 2.126819917601054044e+01 4.609450308480287917e-01
2.991499999999999773e+02 2.126925899540723464e+01 4.609149349298150011e-01
2.991600000000000250e+02 2.127031900743774528e+01 4.608848312961020821e-01
2.991700000000000159e+02 2.127137921216539951e+01 4.608547199443260856e-01
2.991800000000000068e+02 2.127243960965357417e+01 4.608246008719207309e-01
2.991899999999999977e+02 2.127350019996569586e+01 4.607944740763186275e-01
2.991999999999999886e+02 2.127456098316521249e+01 4.607643395549503862e-01
2.992099999999999795e+02 2.127562195931562883e+01 4.607341973052452300e-01
2.992200000000000273e+02 2.127668312848047094e+01 4.607040473246308276e-01
2.992300000000000182e+02 2.127774449072331109e+01 4.606738896105335157e-01
2.992400000000000091e+02 2.127880604610777482e+01 4.606437241603775767e-01
2.992500000000000000e+02 2.127986779469749479e+01 4.606135509715861276e-01
2.992599999999999909e+02 2.128092973655616760e+01 4.605833700415805643e-01
2.992699999999999818e+02 2.128199187174752183e+01 4.605531813677806730e-01
2.992799999999999727e+02 2.128305420033532158e+01 4.605229849476048520e-01
2.992900000000000205e+02 2.128411672238338070e+01 4.604927807784695015e-01
2.993000000000000114e+02 2.128517943795553435e+01 4.604625688577899667e-01
2.993100000000000023e+02 2.128624234711567453e+01 4.604323491829795389e-01
2.993199999999999932e+02 2.128730544992773233e+01 4.604021217514498443e-01
2.993299999999999841e+02 2.128836871777679107e+01 4.603718877140058896e-01
2.993399999999999750e+02 2.128943217943086097e+01 4.603416459136555061e-01
2.993500000000000227e+02 2.129049591049963652e+01 4.603113933095264176e-01
2.993600000000000136e+02 2.129155983545141595e+01 4.602811329393080575e-01
2.993700000000000045e+02 2.129262395435033994e+01 4.602508648004041691e-01
2.993799999999999955e+02 2.129368826726057051e+01 4.602205888902166642e-01
2.993899999999999864e+02 2.129475277424630875e+01 4.601903052061463439e-01
2.993999999999999773e+02 2.129581747537179837e+01 4.601600137455921224e-01
2.994100000000000250e+02 2.129688237070131862e+01 4.601297145059515259e-01
2.994200000000000159e+02 2.129794746029919850e+01 4.600994074846203041e-01
2.994300000000000068e+02 2.129901274422978830e+01 4.600690926789928747e-01
2.994399999999999977e+02 2.130007822255750227e+01 4.600387700864615459e-01
2.994499999999999886e+02 2.130114389534677599e+01 4.600084397044175155e-01
2.994599999999999795e+02 2.130220976266208410e+01 4.599781015302501497e-01
2.994700000000000273e+02 2.130327582456795454e+01 4.599477555613471491e-01
